archivo;punto;tipo_cod;tipo;letra;numero;agenda;tiporeg;anulado;fecha;vencimiento;importe;tc;importe_divisa;divisa;moneda_cc;cae;fecha_recepcion;cobrador;leyenda
ac1h0226.fac;01900;02;FA;B;19211856;00000050;2;0;2026-02-11;2026-02-11;1169.41;1.0;1169.41;0;S;;;;
ac1h0226.fac;01900;02;FA;B;19211858;00000202;2;0;2026-02-11;2026-02-11;2522.63;1.0;2522.63;0;S;;;;
ac1h0226.fac;00003;04;NC;A;00000150;00000139;2;0;2026-02-12;2026-02-12;335279.8;1490.0;225.02;1;S;86073660583023.0;;;
ac1h0226.fac;00003;02;FA;A;00001183;00000004;2;0;2026-02-12;2026-02-12;2821863.75;1415.0;1994.25;1;S;86073656070675.0;;;
ac1h0226.fac;00003;02;FA;A;00001184;00000303;2;0;2026-02-12;2026-02-12;90560.0;1415.0;64.0;1;S;86073678975044.0;;;
ac1h0226.fac;01900;05;RC;;00001144;00000181;4;0;2026-02-12;;611.62;;;;;;2026-02-12;0;
ac1h0226.fac;01900;02;FA;B;19211860;00000252;2;0;2026-02-12;2026-02-12;347.13;1.0;347.13;0;S;;;;
ac1h0226.fac;00003;05;RC;;00100985;00000013;4;0;2026-02-13;;641087.4;;;;;;2026-02-13;0;
ac1h0226.fac;00003;05;RC;;00100986;00000207;4;0;2026-02-13;;640000.0;;;;;;2026-02-13;0;
ac1h0226.fac;01900;05;RC;;00001099;00000214;4;0;2026-02-13;;162.61;;;;;;2026-02-13;0;
ac1h0226.fac;01900;05;RC;;00001104;00000006;4;0;2026-02-13;;500.0;;;;;;2026-02-13;0;
ac1h0226.fac;01900;05;RC;;00001105;00000255;4;0;2026-02-13;;116.13;;;;;;2026-02-13;0;
ac1h0226.fac;01900;02;FA;B;19211859;00000214;2;0;2026-02-13;2026-02-13;162.61;1.0;162.61;0;S;;;;
ac1h0226.fac;01900;05;RC;;00001091;00000045;4;0;2026-02-14;;758.4;;;;;;2026-02-14;0;
ac1h0226.fac;01900;05;RC;;00001100;00000296;4;0;2026-02-14;;276.0;;;;;;2026-02-14;0;
ac1h0226.fac;00003;04;NC;A;00000151;00000027;2;0;2026-02-18;2026-02-18;459835.53;1425.0;322.69;1;S;86074366246282.0;;;
ac1h0226.fac;00003;02;FA;A;00001185;00000285;2;0;2026-02-18;2026-02-18;147055.2;1420.0;103.56;1;S;86074364374849.0;;;
ac1h0226.fac;00003;02;FA;A;00001186;00000268;2;0;2026-02-18;2026-02-18;255600.0;1420.0;180.0;1;S;86074372517998.0;;;
ac1h0226.fac;00003;02;FA;A;00001187;00000275;2;0;2026-02-18;2026-02-18;303052.85;1420.0;213.42;1;S;86074373006505.0;;;
ac1h0226.fac;00003;05;RC;;00100979;00000018;4;0;2026-02-18;;364795.6;;;;;;2026-02-18;0;
ac1h0226.fac;00003;05;RC;;00100989;00000285;4;0;2026-02-18;;147055.2;;;;;;2026-02-18;0;
ac1h0226.fac;00003;05;RC;;00100992;00000303;4;0;2026-02-18;;90560.0;;;;;;2026-02-18;0;
ac1h0226.fac;01900;02;FA;A;00000198;00000136;2;0;2026-02-18;2026-02-18;1186.69;1.0;1186.69;0;S;;;;
ac1h0226.fac;01900;02;FA;A;00000202;00000304;2;0;2026-02-18;2026-02-18;8568.96;1.0;8568.96;0;S;;;;
ac1h0226.fac;01900;05;RC;;00001102;00000050;4;0;2026-02-18;;1089.41;;;;;;2026-02-18;0;
ac1h0226.fac;01900;05;RC;;00001114;00000224;4;0;2026-02-18;;349.38;;;;;;2026-02-18;0;
ac1h0226.fac;01900;05;RC;;00001116;00000304;4;0;2026-02-18;;3521.12;;;;;;2026-02-18;0;
ac1h0226.fac;01900;05;RC;;00001117;00000304;4;0;2026-02-18;;3556.0;;;;;;2026-02-18;0;
ac1h0226.fac;01900;02;FA;B;19211862;00000296;2;0;2026-02-18;2026-02-18;276.0;1.0;276.0;0;S;;;;
ac1h0226.fac;01900;02;FA;B;19211863;00000221;2;0;2026-02-18;2026-02-18;313.34;1.0;313.34;0;S;;;;
ac1h0226.fac;01900;02;FA;B;19211865;00000224;2;0;2026-02-18;2026-02-18;349.38;1.0;349.38;0;S;;;;
ac1h0226.fac;00003;04;NC;A;00000152;00000014;2;0;2026-02-19;2026-02-19;223425.5;1490.0;149.95;1;S;86084469672900.0;;;
ac1h0226.fac;00003;02;FA;A;00001188;00000207;2;0;2026-02-19;2026-02-19;843906.0;1420.0;594.3;1;S;86084465434211.0;;;
ac1h0226.fac;00003;05;RC;;00100988;00000275;4;0;2026-02-19;;303052.85;;;;;;2026-02-19;0;
ac1h0226.fac;01900;05;RC;;00001106;00000136;4;0;2026-02-19;;1809.39;;;;;;2026-02-19;0;
ac1h0226.fac;01900;05;RC;;00001113;00000221;4;0;2026-02-19;;1000.0;;;;;;2026-02-19;0;
ac1h0226.fac;01900;05;RC;;00001118;00000304;4;0;2026-02-19;;915.49;;;;;;2026-02-19;0;
ac1h0226.fac;01900;05;RC;;00007925;00000096;4;0;2026-02-19;;2864.43;;;;;;2026-02-19;0;
ac1h0226.fac;01900;02;FA;B;19211864;00000154;2;0;2026-02-19;2026-02-19;288.38;1.0;288.38;0;S;;;;
ac1h0226.fac;00003;02;FA;A;00001189;00000280;2;0;2026-02-20;2026-02-20;743535.0;1395.0;533.0;1;S;86084634599438.0;;;
ac1h0226.fac;00003;02;FA;A;00001190;00000280;2;0;2026-02-20;2026-02-20;804915.0;1395.0;577.0;1;S;86084635944513.0;;;
ac1h0226.fac;00003;05;RC;;00007856;00000007;4;0;2026-02-20;;1200000.0;;;;;;2026-02-20;0;
ac1h0226.fac;00003;05;RC;;00100990;00000014;4;0;2026-02-20;;198360.25;;;;;;2026-02-20;0;
ac1h0226.fac;01900;05;RC;;00001107;00000066;4;0;2026-02-20;;355.87;;;;;;2026-02-20;0;
ac1h0226.fac;01900;05;RC;;00001108;00000293;4;0;2026-02-20;;485.0;;;;;;2026-02-20;0;
ac1h0226.fac;01900;05;RC;;00001109;00000024;4;0;2026-02-20;;1296.86;;;;;;2026-02-20;0;
ac1h0226.fac;01900;05;RC;;00001115;00000154;4;0;2026-02-20;;288.38;;;;;;2026-02-20;0;
ac1h0226.fac;01900;05;RC;;00001122;00000301;4;0;2026-02-20;;186.0;;;;;;2026-02-20;0;
ac1h0226.fac;01900;02;FA;B;19211872;00000221;2;0;2026-02-20;2026-02-20;658.42;1.0;658.42;0;S;;;;
ac1h0226.fac;01900;02;FA;B;19211901;00000181;2;0;2026-02-20;2026-02-20;611.62;1.0;611.62;0;S;;;;
ac1h0226.fac;00003;04;NC;A;00000153;00000280;2;0;2026-02-23;2026-02-23;743535.0;1395.0;533.0;1;S;86084912486163.0;;;
ac1h0226.fac;00003;04;NC;A;00000154;00000280;2;0;2026-02-23;2026-02-23;804915.0;1395.0;577.0;1;S;86084913620669.0;;;
ac1h0226.fac;01900;02;FA;B;19211869;00000296;2;0;2026-02-23;2026-02-23;138.0;1.0;138.0;0;S;;;;
ac1h0226.fac;01900;02;FA;B;19211871;00000301;2;0;2026-02-23;2026-02-23;186.0;1.0;186.0;0;S;;;;
ac1h0226.fac;01900;02;FA;B;19211902;00000181;2;0;2026-02-23;2026-02-23;560.0;1.0;560.0;0;S;;;;
ac1h0226.fac;00003;05;RC;;00007857;00000139;4;0;2026-02-24;;8557938.87;;;;;;2026-02-24;0;
ac1h0226.fac;00003;05;RC;;00100991;00000207;4;0;2026-02-24;;600000.0;;;;;;2026-02-24;0;
ac1h0226.fac;01900;05;RC;;00001110;00000200;4;0;2026-02-24;;3292.27;;;;;;2026-02-24;0;
ac1h0226.fac;01900;02;FA;B;19211866;00000202;2;0;2026-02-24;2026-02-24;3767.4;1.0;3767.4;0;S;;;;
ac1h0226.fac;01900;02;FA;B;19211867;00000200;2;0;2026-02-24;2026-02-24;3292.27;1.0;3292.27;0;S;;;;
ac1h0226.fac;01900;05;RC;;00001119;00000056;4;0;2026-02-25;;4080.0;;;;;;2026-02-25;0;
ac1h0226.fac;01900;05;RC;;00001126;00000306;4;0;2026-02-25;;2109.0;;;;;;2026-02-25;0;
ac1h0226.fac;01900;05;RC;;00001141;00000056;4;0;2026-02-25;;5035.0;;;;;;2026-02-25;0;
ac1h0226.fac;01900;05;RC;;00007858;00000043;4;0;2026-02-25;;353.36;;;;;;2026-02-25;0;
ac1h0226.fac;01900;05;RC;;00007859;00000046;4;0;2026-02-25;;1064.19;;;;;;2026-02-25;0;
ac1h0226.fac;01900;05;RC;;00007860;00000063;4;0;2026-02-25;;4619.37;;;;;;2026-02-25;0;
ac1h0226.fac;01900;02;FA;B;19211868;00000034;2;0;2026-02-25;2026-02-25;2090.9;1.0;2090.9;0;S;;;;
ac1h0226.fac;01900;02;FA;A;00000199;00000216;2;0;2026-02-26;2026-02-26;4073.0;1.0;4073.0;0;S;;;;
ac1h0226.fac;01900;02;FA;A;00000200;00000172;2;0;2026-02-26;2026-02-26;134.06;1.0;134.06;0;S;;;;
ac1h0226.fac;01900;05;RC;;00001121;00000172;4;0;2026-02-26;;134.06;;;;;;2026-02-26;0;
ac1h0226.fac;01900;02;FA;B;19211879;00000305;2;0;2026-02-26;2026-02-26;125.83;1.0;125.83;0;S;;;;
ac1h0226.fac;01900;05;RC;;00007861;00000252;4;0;2026-02-27;;1700.0;;;;;;2026-02-27;0;
ac1h0326.fac;00003;05;RC;;00100993;00000207;4;0;2026-03-01;;426000.0;;;;;;2026-03-01;0;
ac1h0326.fac;00003;02;FA;B;00000207;00000017;2;0;2026-03-02;2026-03-02;976059.93;1415.0;689.8;1;S;86095951913106.0;;;
ac1h0326.fac;00003;02;FA;A;00001191;00000233;2;0;2026-03-02;2026-03-02;76777.9;1415.0;54.26;1;S;86095953144487.0;;;
ac1h0326.fac;00003;02;FA;A;00001192;00000281;2;0;2026-03-02;2026-03-02;91975.0;1415.0;65.0;1;S;86096107998547.0;;;
ac1h0326.fac;00003;02;FA;A;00001193;00000281;2;0;2026-03-02;2026-03-02;99050.0;1415.0;70.0;1;S;86096108519217.0;;;
ac1h0326.fac;00003;02;FA;A;00001194;00000067;2;0;2026-03-02;2026-03-02;1252506.08;1.0;1252506.08;0;S;86096199635157.0;;;
ac1h0326.fac;00003;02;FA;A;00001195;00000067;2;0;2026-03-02;2026-03-02;2259132.19;1.0;2259132.19;0;S;86096200332381.0;;;
ac1h0326.fac;01900;02;FA;B;19211878;00000306;2;0;2026-03-02;2026-03-02;2109.0;1.0;2109.0;0;S;;;;
ac1h0326.fac;01900;02;FA;A;00000203;00000136;2;0;2026-03-03;2026-03-03;223.1;1.0;223.1;0;S;;;;
ac1h0326.fac;01900;02;FA;A;00000204;00000143;2;0;2026-03-03;2026-03-03;197.0;1.0;197.0;0;S;;;;
ac1h0326.fac;01900;05;RC;;00001120;00000034;4;0;2026-03-03;;148.0;;;;;;2026-03-03;0;
ac1h0326.fac;01900;05;RC;;00001125;00000249;4;0;2026-03-03;;792.44;;;;;;2026-03-03;0;
ac1h0326.fac;01900;05;RC;;00001128;00000143;4;0;2026-03-03;;197.0;;;;;;2026-03-03;0;
ac1h0326.fac;01900;05;RC;;00007862;00000136;4;0;2026-03-03;;223.1;;;;;;2026-03-03;0;
ac1h0326.fac;01900;02;FA;B;19211874;00000066;2;0;2026-03-03;2026-03-03;843.02;1.0;843.02;0;S;;;;
ac1h0326.fac;01900;02;FA;B;19211876;00000043;2;0;2026-03-03;2026-03-03;483.32;1.0;483.32;0;S;;;;
ac1h0326.fac;01900;02;FA;B;19211877;00000235;2;0;2026-03-03;2026-03-03;650.0;1.0;650.0;0;S;;;;
ac1h0326.fac;00003;05;RC;;00100994;00000268;4;0;2026-03-04;;255600.0;;;;;;2026-03-04;0;
ac1h0326.fac;00003;05;RC;;00100996;00000213;4;0;2026-03-04;;395373.8;;;;;;2026-03-04;0;
ac1h0326.fac;01900;05;RC;;00001129;00000037;4;0;2026-03-04;;609.09;;;;;;2026-03-04;0;
ac1h0326.fac;01900;05;RC;;00001133;00000296;4;0;2026-03-04;;138.0;;;;;;2026-03-04;0;
ac1h0326.fac;01900;02;FA;B;19211880;00000050;2;0;2026-03-04;2026-03-04;1280.45;1.0;1280.45;0;S;;;;
ac1h0326.fac;01900;05;RC;;00001132;00000272;4;0;2026-03-05;;182.74;;;;;;2026-03-05;0;
ac1h0326.fac;01900;02;FA;B;19211893;00000305;2;0;2026-03-05;2026-03-05;145.92;1.0;145.92;0;S;;;;
ac1h0326.fac;00003;02;FA;A;00001196;00000138;2;0;2026-03-06;2026-03-06;459800.0;1.0;459800.0;0;S;86106564502968.0;;;
ac1h0326.fac;00003;05;RC;;00100995;00000233;4;0;2026-03-06;;213700.0;;;;;;2026-03-06;0;
ac1h0326.fac;01900;05;RC;;00001123;00000058;4;0;2026-03-06;;709.35;;;;;;2026-03-06;0;
ac1h0326.fac;01900;05;RC;;00001124;00000288;4;0;2026-03-06;;184.53;;;;;;2026-03-06;0;
ac1h0326.fac;01900;05;RC;;00001127;00000216;4;0;2026-03-06;;4073.0;;;;;;2026-03-06;0;
ac1h0326.fac;01900;05;RC;;00001160;00000316;4;0;2026-03-06;;52.0;;;;;;2026-03-06;0;
ac1h0326.fac;01900;02;FA;B;19211887;00000288;2;0;2026-03-06;2026-03-06;184.53;1.0;184.53;0;S;;;;
ac1h0326.fac;01900;02;FA;B;19211888;00000250;2;0;2026-03-06;2026-03-06;47.96;1.0;47.96;0;S;;;;
ac1h0326.fac;01900;02;FA;B;19211889;00000122;2;0;2026-03-06;2026-03-06;163.53;1.0;163.53;0;S;;;;
ac1h0326.fac;01900;02;FA;B;19211912;00000316;2;0;2026-03-06;2026-03-06;52.0;1.0;52.0;0;S;;;;
ac1h0326.fac;00003;02;FA;A;00001197;00000007;2;0;2026-03-09;2026-03-09;692942.4;1440.0;481.21;1;S;86106895102298.0;;;
ac1h0326.fac;00003;02;FA;A;00001198;00000026;2;0;2026-03-09;2026-03-09;1485770.4;1440.0;1031.79;1;S;86106897028020.0;;;
ac1h0326.fac;00003;02;FA;A;00001199;00000025;2;0;2026-03-09;2026-03-09;1039003.2;1440.0;721.53;1;S;86106900242649.0;;;
ac1h0326.fac;00003;05;RC;;00007863;00000017;4;0;2026-03-09;;976059.93;;;;;;2026-03-09;0;
ac1h0326.fac;00003;05;RC;;00101002;00000138;4;0;2026-03-09;;459800.0;;;;;;2026-03-09;0;
ac1h0326.fac;01900;02;FA;A;00000205;00000136;2;0;2026-03-09;2026-03-09;951.0;1.0;951.0;0;S;;;;
ac1h0326.fac;01900;02;FA;A;00000206;00000006;2;0;2026-03-09;2026-03-09;441.02;1.0;441.02;0;S;;;;
ac1h0326.fac;01900;02;FA;A;00000208;00000136;2;0;2026-03-09;2026-03-09;1395.74;1.0;1395.74;0;S;;;;
ac1h0326.fac;01900;05;RC;;00001130;00000045;4;0;2026-03-09;;1321.33;;;;;;2026-03-09;0;
ac1h0326.fac;01900;05;RC;;00001131;00000250;4;0;2026-03-09;;47.96;;;;;;2026-03-09;0;
ac1h0326.fac;01900;05;RC;;00001136;00000132;4;0;2026-03-09;;1320.4;;;;;;2026-03-09;0;
ac1h0326.fac;01900;05;RC;;00007951;00000202;4;0;2026-03-09;;6290.03;;;;;;2026-03-09;0;
ac1h0326.fac;01900;02;FA;B;19211881;00000132;2;0;2026-03-09;2026-03-09;1042.89;1.0;1042.89;0;S;;;;
ac1h0326.fac;01900;02;FA;B;19211882;00000056;2;0;2026-03-09;2026-03-09;9744.14;1.0;9744.14;0;S;;;;
ac1h0326.fac;01900;02;FA;B;19211883;00000045;2;0;2026-03-09;2026-03-09;1321.33;1.0;1321.33;0;S;;;;
ac1h0326.fac;01900;02;FA;B;19211884;00000061;2;0;2026-03-09;2026-03-09;2063.71;1.0;2063.71;0;S;;;;
ac1h0326.fac;01900;02;FA;B;19211885;00000034;2;0;2026-03-09;2026-03-09;705.06;1.0;705.06;0;S;;;;
ac1h0326.fac;01900;02;FA;B;19211890;00000068;2;0;2026-03-09;2026-03-09;567.31;1.0;567.31;0;S;;;;
ac1h0326.fac;01900;02;FA;B;19211891;00000058;2;0;2026-03-09;2026-03-09;530.94;1.0;530.94;0;S;;;;
ac1h0326.fac;01900;02;FA;B;19211892;00000252;2;0;2026-03-09;2026-03-09;574.12;1.0;574.12;0;S;;;;
ac1h0326.fac;01900;02;FA;B;19211899;00000296;2;0;2026-03-09;2026-03-09;138.0;1.0;138.0;0;S;;;;
ac1h0326.fac;01900;02;FA;B;19211917;00000318;2;0;2026-03-09;2026-03-09;48.0;1.0;48.0;0;S;;;;
ac1h0326.fac;01900;02;FA;B;19211960;00000063;2;0;2026-03-09;2026-03-09;2991.18;1.0;2991.18;0;S;;;;
ac1h0326.fac;00003;02;FA;A;00001200;00000139;2;0;2026-03-10;2026-03-10;3757036.0;1420.0;2645.8;1;S;86107111290903.0;;;
ac1h0326.fac;00003;05;RC;;00100997;00000207;4;0;2026-03-10;;90131.25;;;;;;2026-03-10;0;
ac1h0326.fac;00003;05;RC;;00100998;00000281;4;0;2026-03-10;;191025.0;;;;;;2026-03-10;0;
ac1h0326.fac;01900;05;RC;;00001134;00000305;4;0;2026-03-10;;125.83;;;;;;2026-03-10;0;
ac1h0326.fac;01900;05;RC;;00001135;00000305;4;0;2026-03-10;;145.92;;;;;;2026-03-10;0;
ac1h0326.fac;01900;05;RC;;00001137;00000045;4;0;2026-03-10;;168.14;;;;;;2026-03-10;0;
ac1h0326.fac;01900;05;RC;;00001138;00000111;4;0;2026-03-10;;92.52;;;;;;2026-03-10;0;
ac1h0326.fac;01900;05;RC;;00001143;00000042;4;0;2026-03-10;;1975.14;;;;;;2026-03-10;0;
ac1h0326.fac;01900;05;RC;;00001145;00000181;4;0;2026-03-10;;611.62;;;;;;2026-03-10;0;
ac1h0326.fac;01900;05;RC;;00007864;00000235;4;0;2026-03-10;;650.0;;;;;;2026-03-10;0;
ac1h0326.fac;01900;05;RC;;00007952;00000006;4;0;2026-03-10;;423.0;;;;;;2026-03-10;0;
ac1h0326.fac;01900;02;FA;B;19211936;00000305;2;0;2026-03-10;2026-03-10;158.56;1.0;158.56;0;S;;;;
ac1h0326.fac;00003;04;NC;A;00000155;00000004;2;0;2026-03-11;2026-03-11;96800.15;1415.0;68.41;1;S;86107200015652.0;;;
ac1h0326.fac;00003;02;FA;A;00001201;00000308;2;0;2026-03-11;2026-03-11;605181.35;1415.0;427.69;1;S;86107249160409.0;;;
ac1h0326.fac;01900;02;FA;B;19211897;00000119;2;0;2026-03-11;2026-03-11;1240.77;1.0;1240.77;0;S;;;;
ac1h0326.fac;01900;02;FA;B;19211905;00000299;2;0;2026-03-11;2026-03-11;158.0;1.0;158.0;0;S;;;;
ac1h0326.fac;01900;02;FA;B;19211918;00000312;2;0;2026-03-11;2026-03-11;53.0;1.0;53.0;0;S;;;;
ac1h0326.fac;00003;02;FA;A;00001202;00000004;2;0;2026-03-12;2026-03-12;4130512.35;1415.0;2919.09;1;S;86117395097359.0;;;
ac1h0326.fac;00003;05;RC;;00100999;00000209;4;0;2026-03-12;;13073095.89;;;;;;2026-03-12;0;
ac1h0326.fac;00003;05;RC;;00101000;00000210;4;0;2026-03-12;;7287237.38;;;;;;2026-03-12;0;
ac1h0326.fac;00003;05;RC;;00101001;00000205;4;0;2026-03-12;;9752242.77;;;;;;2026-03-12;0;
ac1h0326.fac;00003;05;RC;;00101004;00000308;4;0;2026-03-12;;605181.35;;;;;;2026-03-12;0;
ac1h0326.fac;01900;05;RC;;00001164;00000318;4;0;2026-03-12;;48.0;;;;;;2026-03-12;0;
ac1h0326.fac;01900;05;RC;;00001196;00000122;4;0;2026-03-12;;163.53;;;;;;2026-03-12;0;
ac1h0326.fac;01900;02;FA;B;19211898;00000177;2;0;2026-03-12;2026-03-12;128.1;1.0;128.1;0;S;;;;
ac1h0326.fac;01900;02;FA;B;19211909;00000111;2;0;2026-03-12;2026-03-12;296.95;1.0;296.95;0;S;;;;
ac1h0326.fac;00003;02;FA;A;00001203;00000310;2;0;2026-03-13;2026-03-13;424500.0;1415.0;300.0;1;S;86117513133009.0;;;
ac1h0326.fac;00003;05;RC;;00101003;00000004;4;0;2026-03-13;;2821863.75;;;;;;2026-03-13;0;
ac1h0326.fac;00003;05;RC;;00101005;00000310;4;0;2026-03-13;;424500.0;;;;;;2026-03-13;0;
ac1h0326.fac;01900;02;FA;A;00000210;00000310;2;0;2026-03-13;2026-03-13;1780.0;1.0;1780.0;0;S;;;;
ac1h0326.fac;01900;05;RC;;00007865;00000310;4;0;2026-03-13;;1780.0;;;;;;2026-03-13;0;
ac1h0326.fac;01900;02;FA;B;19211903;00000249;2;0;2026-03-13;2026-03-13;436.37;1.0;436.37;0;S;;;;
ac1h0326.fac;00003;04;NC;A;00000156;00000233;2;0;2026-03-16;2026-03-16;134085.4;1415.0;94.76;1;S;86117860104987.0;;;
ac1h0326.fac;00003;02;FA;B;00000208;00000017;2;0;2026-03-16;2026-03-16;347042.9;1415.0;245.26;1;S;86117862417570.0;;;
ac1h0326.fac;00003;02;FA;A;00001204;00000207;2;0;2026-03-16;2026-03-16;131481.8;1415.0;92.92;1;S;86117856861500.0;;;
ac1h0326.fac;00003;02;FA;A;00001205;00000275;2;0;2026-03-16;2026-03-16;1130484.96;1415.0;798.93;1;S;86117857400245.0;;;
ac1h0326.fac;00003;02;FA;A;00001206;00000005;2;0;2026-03-16;2026-03-16;412012.63;1415.0;291.18;1;S;86117857698650.0;;;
ac1h0326.fac;00003;02;FA;A;00001207;00000233;2;0;2026-03-16;2026-03-16;134085.4;1415.0;94.76;1;S;86117859518211.0;;;
ac1h0326.fac;00003;02;FA;A;00001208;00000233;2;0;2026-03-16;2026-03-16;75561.0;1415.0;53.4;1;S;86117860546285.0;;;
ac1h0326.fac;00003;02;FA;A;00001209;00000028;2;0;2026-03-16;2026-03-16;470558.25;1415.0;332.55;1;S;86117861592554.0;;;
ac1h0326.fac;00003;05;RC;;00101006;00000207;4;0;2026-03-16;;131481.8;;;;;;2026-03-16;0;
ac1h0326.fac;01900;04;NC;B;00000019;00000056;2;0;2026-03-16;2026-03-16;1410.0;1.0;1410.0;0;S;;;;
ac1h0326.fac;01900;02;FA;A;00000209;00000136;2;0;2026-03-16;2026-03-16;402.99;1.0;402.99;0;S;;;;
ac1h0326.fac;01900;05;RC;;00001140;00000034;4;0;2026-03-16;;2748.97;;;;;;2026-03-16;0;
ac1h0326.fac;01900;05;RC;;00001142;00000034;4;0;2026-03-16;;275.67;;;;;;2026-03-16;0;
ac1h0326.fac;01900;05;RC;;00001146;00000056;4;0;2026-03-16;;3400.0;;;;;;2026-03-16;0;
ac1h0326.fac;01900;05;RC;;00001158;00000112;4;0;2026-03-16;;5752.26;;;;;;2026-03-16;0;
ac1h0326.fac;01900;02;FA;B;19211904;00000112;2;0;2026-03-16;2026-03-16;5752.26;1.0;5752.26;0;S;;;;
ac1h0326.fac;00003;05;RC;;00101009;00000005;4;0;2026-03-17;;546806.5;;;;;;2026-03-17;0;
ac1h0326.fac;01900;05;RC;;00001147;00000136;4;0;2026-03-17;;2749.73;;;;;;2026-03-17;0;
ac1h0326.fac;01900;05;RC;;00001150;00000111;4;0;2026-03-17;;296.95;;;;;;2026-03-17;0;
ac1h0326.fac;01900;05;RC;;00001162;00000291;4;0;2026-03-17;;324.53;;;;;;2026-03-17;0;
ac1h0326.fac;01900;05;RC;;00007866;00000068;4;0;2026-03-17;;706.71;;;;;;2026-03-17;0;
ac1h0326.fac;01900;02;FA;B;19211979;00000221;2;0;2026-03-17;2026-03-17;726.66;1.0;726.66;0;S;;;;
ac1h0326.fac;00003;04;NC;A;00000157;00000067;2;0;2026-03-18;2026-03-18;92542.23;1.0;92542.23;0;S;86118140249499.0;;;
ac1h0326.fac;00003;04;NC;A;00000158;00000067;2;0;2026-03-18;2026-03-18;92542.23;1.0;92542.23;0;S;86118141030643.0;;;
ac1h0326.fac;00003;02;FA;A;00001210;00000067;2;0;2026-03-18;2026-03-18;92542.23;1.0;92542.23;0;S;86118136918923.0;;;
ac1h0326.fac;00003;02;FA;A;00001211;00000013;2;0;2026-03-18;2026-03-18;2230606.0;1415.0;1576.4;1;S;86118145079368.0;;;
ac1h0326.fac;00003;02;FA;A;00001212;00000013;2;0;2026-03-18;2026-03-18;655583.65;1415.0;463.31;1;S;86118145752791.0;;;
ac1h0326.fac;00003;05;RC;;00101008;00000275;4;0;2026-03-18;;1130484.96;;;;;;2026-03-18;0;
ac1h0326.fac;01900;05;RC;;00001152;00000050;4;0;2026-03-18;;1360.45;;;;;;2026-03-18;0;
ac1h0326.fac;01900;05;RC;;00001163;00000299;4;0;2026-03-18;;158.0;;;;;;2026-03-18;0;
ac1h0326.fac;00003;05;RC;;00007955;00000007;4;0;2026-03-19;;600000.0;;;;;;2026-03-19;0;
ac1h0326.fac;01900;02;FA;A;00000216;00000165;2;0;2026-03-19;2026-03-19;200.12;1.0;200.12;0;S;;;;
ac1h0326.fac;01900;05;RC;;00001154;00000165;4;0;2026-03-19;;200.12;;;;;;2026-03-19;0;
ac1h0326.fac;01900;02;FA;B;19211906;00000056;2;0;2026-03-19;2026-03-19;2482.46;1.0;2482.46;0;S;;;;
ac1h0326.fac;01900;02;FA;B;19211908;00000214;2;0;2026-03-19;2026-03-19;151.57;1.0;151.57;0;S;;;;
ac1h0326.fac;01900;02;FA;B;19211913;00000313;2;0;2026-03-19;2026-03-19;138.0;1.0;138.0;0;S;;;;
ac1h0326.fac;01900;05;RC;;00001151;00000214;4;0;2026-03-20;;151.57;;;;;;2026-03-20;0;
ac1h0326.fac;01900;05;RC;;00001153;00000314;4;0;2026-03-20;;95.0;;;;;;2026-03-20;0;
ac1h0326.fac;01900;05;RC;;00001159;00000316;4;0;2026-03-20;;52.0;;;;;;2026-03-20;0;
ac1h0326.fac;01900;05;RC;;00001189;00000315;4;0;2026-03-20;;72.0;;;;;;2026-03-20;0;
ac1h0326.fac;01900;05;RC;;00007867;00000063;4;0;2026-03-20;;2991.18;;;;;;2026-03-20;0;
ac1h0326.fac;01900;02;FA;B;19211907;00000255;2;0;2026-03-20;2026-03-20;116.78;1.0;116.78;0;S;;;;
ac1h0326.fac;01900;02;FA;B;19211911;00000316;2;0;2026-03-20;2026-03-20;52.0;1.0;52.0;0;S;;;;
ac1h0326.fac;01900;02;FA;B;19211914;00000314;2;0;2026-03-20;2026-03-20;95.0;1.0;95.0;0;S;;;;
ac1h0326.fac;01900;02;FA;B;19211916;00000315;2;0;2026-03-20;2026-03-20;72.0;1.0;72.0;0;S;;;;
ac1h0326.fac;01900;02;FA;B;19211934;00000293;2;0;2026-03-20;2026-03-20;401.0;1.0;401.0;0;S;;;;
ac1h0326.fac;01900;02;FA;B;19211937;00000319;2;0;2026-03-20;2026-03-20;260.0;1.0;260.0;0;S;;;;
ac1h0326.fac;01900;02;FA;B;19211986;00000316;2;0;2026-03-23;2026-03-23;104.0;1.0;104.0;0;S;;;;
ac1h0326.fac;01900;02;FA;B;19211990;00000327;2;0;2026-03-23;2026-03-23;352.0;1.0;352.0;0;S;;;;
ac1h0326.fac;01900;05;RC;;00001271;00000316;4;0;2026-03-24;;104.0;;;;;;2026-03-24;0;
ac1h0326.fac;00003;02;FA;A;00001213;00000311;2;0;2026-03-25;2026-03-25;459800.0;1.0;459800.0;0;S;86128968010576.0;;;
ac1h0326.fac;00003;05;RC;;00101010;00000067;4;0;2026-03-25;;3419096.04;;;;;;2026-03-25;0;
ac1h0326.fac;00003;05;RC;;00101012;00000242;4;0;2026-03-25;;500000.0;;;;;;2026-03-25;0;
ac1h0326.fac;01900;02;FA;A;00000213;00000136;2;0;2026-03-25;2026-03-25;1311.02;1.0;1311.02;0;S;;;;
